experiment,structure,K,rho,d,method,claims_target,basis,reps,seed,latent_hits,latent_coverage,latent_mcse,observed_coverage,mean_radius
exp01,matched,100,0.29,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,14207861137953083987,3997,0.99925,0.000432850292,0.99775,4.29081522
exp01,matched,100,0.29,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,14207861137953083987,3574,0.8935,0.0048774417,0.8515,2.88884205
exp01,matched,100,0.29,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,14207861137953083987,3579,0.89475,0.00485212421,0.85275,2.89106397
exp01,matched,100,0.4,48,observed_anchor,T1,exchangeability of observed curves,4000,7372329236712382745,3805,0.95125,0.00340490226,0.90325,3.15451509
exp01,matched,100,0.4,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,7372329236712382745,4000,1,0,0.9995,4.87903141
exp01,matched,100,0.4,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,7372329236712382745,3617,0.90425,0.00465247078,0.828,2.89116084
exp01,matched,100,0.4,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,7372329236712382745,3620,0.905,0.00463613524,0.8225,2.88717159
exp01,matched,100,0.52,48,observed_anchor,T1,exchangeability of observed curves,4000,4342889470662639506,3898,0.9745,0.00249247618,0.89875,3.38385805
exp01,matched,100,0.52,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,4342889470662639506,4000,1,0,1,5.69118178
exp01,matched,100,0.52,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,4342889470662639506,3598,0.8995,0.00475393916,0.7335,2.89037738
exp01,matched,100,0.52,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,4342889470662639506,3602,0.9005,0.00473285722,0.7315,2.8876242
exp01,matched,100,0.8,48,observed_anchor,T1,exchangeability of observed curves,4000,449234314871440702,3999,0.99975,0.000249968748,0.8995,4.81966095
exp01,matched,100,0.8,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,449234314871440702,4000,1,0,1,9.64018917
exp01,matched,100,0.8,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,449234314871440702,3576,0.894,0.00486734014,0.20275,2.89179657
exp01,matched,100,0.8,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,449234314871440702,3574,0.8935,0.0048774417,0.19275,2.88879229
exp01,matched,250,0.29,48,observed_anchor,T1,exchangeability of observed curves,4000,6674344894418945384,3696,0.924,0.00418998807,0.898,3.00945002
exp01,matched,250,0.29,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,6674344894418945384,3997,0.99925,0.000432850292,0.99825,4.28980282
exp01,matched,250,0.29,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,6674344894418945384,3592,0.898,0.00478528996,0.86225,2.88012386
exp01,matched,250,0.29,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,6674344894418945384,3590,0.8975,0.00479566862,0.863,2.88034312
exp01,matched,250,0.4,48,observed_anchor,T1,exchangeability of observed curves,4000,1918767765908440355,3835,0.95875,0.00314437742,0.90375,3.14212081
exp01,matched,250,0.4,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,1918767765908440355,4000,1,0,1,4.8711343
exp01,matched,250,0.4,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,1918767765908440355,3599,0.89975,0.00474868238,0.825,2.87980129
exp01,matched,250,0.4,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,1918767765908440355,3599,0.89975,0.00474868238,0.82425,2.87847567
exp01,matched,250,0.52,48,observed_anchor,T1,exchangeability of observed curves,4000,16353853555754297665,3907,0.97675,0.002382721,0.9015,3.37120092
exp01,matched,250,0.52,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,16353853555754297665,4000,1,0,1,5.6869815
exp01,matched,250,0.52,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,16353853555754297665,3606,0.9015,0.0047116279,0.74225,2.87956609
exp01,matched,250,0.52,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,16353853555754297665,3612,0.903,0.00467950318,0.744,2.8780244
exp01,matched,250,0.8,48,observed_anchor,T1,exchangeability of observed curves,4000,6726081922234500118,3999,0.99975,0.000249968748,0.89875,4.79517409
exp01,matched,250,0.8,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,6726081922234500118,4000,1,0,1,9.62165464
exp01,matched,250,0.8,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,6726081922234500118,3601,0.90025,0.00473814145,0.19925,2.87710445
exp01,matched,250,0.8,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,6726081922234500118,3598,0.8995,0.00475393916,0.20425,2.87820526
exp01,noise_more_correlated,30,0.29,48,observed_anchor,T1,exchangeability of observed curves,4000,8915395275530137426,3754,0.9385,0.00379860994,0.908,3.25332599
exp01,noise_more_correlated,30,0.29,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,8915395275530137426,3999,0.99975,0.000249968748,0.99925,4.67757127
exp01,noise_more_correlated,30,0.29,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,8915395275530137426,3624,0.906,0.00461421716,0.85475,3.11351966
exp01,noise_more_correlated,30,0.29,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,8915395275530137426,3613,0.90325,0.00467411589,0.859,3.11539119
exp01,noise_more_correlated,30,0.4,48,observed_anchor,T1,exchangeability of observed curves,4000,2589170131829936349,3839,0.95975,0.00310764933,0.90325,3.38511727
exp01,noise_more_correlated,30,0.4,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,2589170131829936349,3999,0.99975,0.000249968748,0.99975,5.27439596
exp01,noise_more_correlated,30,0.4,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,2589170131829936349,3601,0.90025,0.00473814145,0.80375,3.10251123
exp01,noise_more_correlated,30,0.4,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,2589170131829936349,3603,0.90075,0.00472756379,0.8105,3.11275167
exp01,noise_more_correlated,30,0.52,48,observed_anchor,T1,exchangeability of observed curves,4000,3545227313614461407,3918,0.9795,0.0022405217,0.89975,3.60515139
exp01,noise_more_correlated,30,0.52,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,3545227313614461407,4000,1,0,1,6.11426445
exp01,noise_more_correlated,30,0.52,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,3545227313614461407,3548,0.887,0.00500577167,0.69925,3.07939868
exp01,noise_more_correlated,30,0.52,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,3545227313614461407,3592,0.898,0.00478528996,0.71125,3.10933054
exp01,noise_more_correlated,30,0.8,48,observed_anchor,T1,exchangeability of observed curves,4000,6490076896409988844,3999,0.99975,0.000249968748,0.90525,4.8682981
exp01,noise_more_correlated,30,0.8,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,6490076896409988844,4000,1,0,1,10.0580638
exp01,noise_more_correlated,30,0.8,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,6490076896409988844,3230,0.8075,0.00623385414,0.24525,2.92097886
exp01,noise_more_correlated,30,0.8,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,6490076896409988844,3589,0.89725,0.00480084465,0.33075,3.11511766
exp01,noise_more_correlated,100,0.29,48,observed_anchor,T1,exchangeability of observed curves,4000,17892418952707129080,3730,0.9325,0.00396685486,0.89825,3.21330188
exp01,noise_more_correlated,100,0.29,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,17892418952707129080,4000,1,0,0.9995,4.43864032
exp01,noise_more_correlated,100,0.29,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,17892418952707129080,3613,0.90325,0.00467411589,0.85575,3.07521552
exp01,noise_more_correlated,100,0.29,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,17892418952707129080,3616,0.904,0.00465789652,0.8565,3.07797972
exp01,noise_more_correlated,100,0.4,48,observed_anchor,T1,exchangeability of observed curves,4000,14268206884823363595,3827,0.95675,0.00321634255,0.896,3.34278838
exp01,noise_more_correlated,100,0.4,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,14268206884823363595,4000,1,0,0.9995,5.02164573
exp01,noise_more_correlated,100,0.4,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,14268206884823363595,3581,0.89525,0.00484193756,0.7925,3.06371616
exp01,noise_more_correlated,100,0.4,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,14268206884823363595,3592,0.898,0.00478528996,0.79725,3.07781546
exp01,noise_more_correlated,100,0.52,48,observed_anchor,T1,exchangeability of observed curves,4000,2565774508201309087,3919,0.97975,0.00222710224,0.895,3.5619816
exp01,noise_more_correlated,100,0.52,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,2565774508201309087,4000,1,0,1,5.83178029
exp01,noise_more_correlated,100,0.52,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,2565774508201309087,3542,0.8855,0.00503462387,0.67275,3.04252451
exp01,noise_more_correlated,100,0.52,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,2565774508201309087,3596,0.899,0.00476442546,0.68625,3.07691156
exp01,noise_more_correlated,100,0.8,48,observed_anchor,T1,exchangeability of observed curves,4000,3692816193513800245,3999,0.99975,0.000249968748,0.903,4.80293727
exp01,noise_more_correlated,100,0.8,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,3692816193513800245,4000,1,0,1,9.62402361
exp01,noise_more_correlated,100,0.8,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,3692816193513800245,3291,0.82275,0.0060380551,0.215,2.88176236
exp01,noise_more_correlated,100,0.8,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,3692816193513800245,3595,0.89875,0.00476965506,0.31225,3.07645392
exp01,noise_more_correlated,250,0.29,48,observed_anchor,T1,exchangeability of observed curves,4000,476218003127188710,3764,0.941,0.00372555365,0.90725,3.20293309
exp01,noise_more_correlated,250,0.29,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,476218003127188710,3997,0.99925,0.000432850292,0.99875,4.43527423
exp01,noise_more_correlated,250,0.29,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,476218003127188710,3614,0.9035,0.00466871904,0.86475,3.06529231
exp01,noise_more_correlated,250,0.29,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,476218003127188710,3627,0.90675,0.00459767434,0.86625,3.0684853
exp01,noise_more_correlated,250,0.4,48,observed_anchor,T1,exchangeability of observed curves,4000,7301275482759643225,3850,0.9625,0.00300390371,0.89975,3.33476866
exp01,noise_more_correlated,250,0.4,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,7301275482759643225,4000,1,0,1,5.01840771
exp01,noise_more_correlated,250,0.4,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,7301275482759643225,3590,0.8975,0.00479566862,0.7895,3.05636596
exp01,noise_more_correlated,250,0.4,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,7301275482759643225,3614,0.9035,0.00466871904,0.79525,3.07012386
exp01,noise_more_correlated,250,0.52,48,observed_anchor,T1,exchangeability of observed curves,4000,5392288163984776051,3921,0.98025,0.00219999645,0.902,3.55071761
exp01,noise_more_correlated,250,0.52,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,5392288163984776051,4000,1,0,1,5.82770834
exp01,noise_more_correlated,250,0.52,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,5392288163984776051,3553,0.88825,0.00498151427,0.691,3.03290318
exp01,noise_more_correlated,250,0.52,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,5392288163984776051,3593,0.89825,0.00478008728,0.71,3.06935489
exp01,noise_more_correlated,250,0.8,48,observed_anchor,T1,exchangeability of observed curves,4000,7756340379317657644,3998,0.9995,0.000353464991,0.8905,4.78317033
exp01,noise_more_correlated,250,0.8,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,7756340379317657644,4000,1,0,1,9.61167823
exp01,noise_more_correlated,250,0.8,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,7756340379317657644,3283,0.82075,0.00606464009,0.19975,2.8699022
exp01,noise_more_correlated,250,0.8,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,7756340379317657644,3611,0.90275,0.00468488093,0.29225,3.06878965
exp01,noise_far_more_correlated,30,0.29,48,observed_anchor,T1,exchangeability of observed curves,4000,9121297221976045894,3725,0.93125,0.00400073235,0.90025,3.2529681
exp01,noise_far_more_correlated,30,0.29,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,9121297221976045894,3999,0.99975,0.000249968748,0.99925,4.68636617
exp01,noise_far_more_correlated,30,0.29,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,9121297221976045894,3584,0.896,0.004826593,0.856,3.11317714
exp01,noise_far_more_correlated,30,0.29,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,9121297221976045894,3577,0.89425,0.00486227667,0.857,3.11774897
exp01,noise_far_more_correlated,30,0.4,48,observed_anchor,T1,exchangeability of observed curves,4000,11069120353681853452,3814,0.9535,0.00332932989,0.90725,3.38446133
exp01,noise_far_more_correlated,30,0.4,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,11069120353681853452,4000,1,0,0.99975,5.27924467
exp01,noise_far_more_correlated,30,0.4,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,11069120353681853452,3569,0.89225,0.00490254876,0.79575,3.10191005
exp01,noise_far_more_correlated,30,0.4,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,11069120353681853452,3609,0.90225,0.00469560799,0.8105,3.11911749
exp01,noise_far_more_correlated,30,0.52,48,observed_anchor,T1,exchangeability of observed curves,4000,5543505489407921222,3909,0.97725,0.00235756429,0.903,3.58698296
exp01,noise_far_more_correlated,30,0.52,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,5543505489407921222,4000,1,0,1,6.09264386
exp01,noise_far_more_correlated,30,0.52,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,5543505489407921222,3563,0.89075,0.00493240402,0.7165,3.06387982
exp01,noise_far_more_correlated,30,0.52,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,5543505489407921222,3628,0.907,0.00459214002,0.73825,3.11095022
exp01,noise_far_more_correlated,30,0.8,48,observed_anchor,T1,exchangeability of observed curves,4000,7997003063621748905,3997,0.99925,0.000432850292,0.90725,4.73057097
exp01,noise_far_more_correlated,30,0.8,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,7997003063621748905,4000,1,0,1,9.96675438
exp01,noise_far_more_correlated,30,0.8,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,7997003063621748905,3106,0.7765,0.00658687616,0.313,2.83834258
exp01,noise_far_more_correlated,30,0.8,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,7997003063621748905,3604,0.901,0.00472226111,0.44075,3.11420778
exp01,noise_far_more_correlated,100,0.29,48,observed_anchor,T1,exchangeability of observed curves,4000,7356847122452271484,3729,0.93225,0.00397366133,0.90025,3.21092175
exp01,noise_far_more_correlated,100,0.29,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,7356847122452271484,3996,0.999,0.000499749937,0.99825,4.43840356
exp01,noise_far_more_correlated,100,0.29,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,7356847122452271484,3604,0.901,0.00472226111,0.8495,3.07293767
exp01,noise_far_more_correlated,100,0.29,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,7356847122452271484,3615,0.90375,0.0046633126,0.85375,3.0788178
exp01,noise_far_more_correlated,100,0.4,48,observed_anchor,T1,exchangeability of observed curves,4000,9747504110131156134,3848,0.962,0.0030230779,0.90325,3.33917276
exp01,noise_far_more_correlated,100,0.4,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,9747504110131156134,4000,1,0,1,5.018604
exp01,noise_far_more_correlated,100,0.4,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,9747504110131156134,3622,0.9055,0.00462519594,0.79525,3.06040239
exp01,noise_far_more_correlated,100,0.4,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,9747504110131156134,3649,0.91225,0.00447353153,0.8075,3.07931219
exp01,noise_far_more_correlated,100,0.52,48,observed_anchor,T1,exchangeability of observed curves,4000,14959213618284459109,3927,0.98175,0.00211642018,0.90525,3.54490415
exp01,noise_far_more_correlated,100,0.52,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,14959213618284459109,4000,1,0,1,5.8194979
exp01,noise_far_more_correlated,100,0.52,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,14959213618284459109,3556,0.889,0.00496686521,0.7045,3.02793752
exp01,noise_far_more_correlated,100,0.52,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,14959213618284459109,3619,0.90475,0.00464159018,0.72975,3.07887869
exp01,noise_far_more_correlated,100,0.8,48,observed_anchor,T1,exchangeability of observed curves,4000,15681580711390199780,4000,1,0,0.89725,4.65376082
exp01,noise_far_more_correlated,100,0.8,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,15681580711390199780,4000,1,0,1,9.49658349
exp01,noise_far_more_correlated,100,0.8,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,15681580711390199780,3129,0.78225,0.00652562138,0.283,2.79225649
exp01,noise_far_more_correlated,100,0.8,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,15681580711390199780,3631,0.90775,0.00457547641,0.42725,3.07735811
exp01,noise_far_more_correlated,250,0.29,48,observed_anchor,T1,exchangeability of observed curves,4000,1778312499392318684,3765,0.94125,0.00371814596,0.909,3.20189261
exp01,noise_far_more_correlated,250,0.29,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,1778312499392318684,3998,0.9995,0.000353464991,0.99925,4.43549331
exp01,noise_far_more_correlated,250,0.29,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,1778312499392318684,3611,0.90275,0.00468488093,0.85475,3.06429654
exp01,noise_far_more_correlated,250,0.29,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,1778312499392318684,3619,0.90475,0.00464159018,0.86,3.06991247
exp01,noise_far_more_correlated,250,0.4,48,observed_anchor,T1,exchangeability of observed curves,4000,9705039378870963980,3833,0.95825,0.00316255188,0.897,3.32955355
exp01,noise_far_more_correlated,250,0.4,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,9705039378870963980,4000,1,0,0.99975,5.01560965
exp01,noise_far_more_correlated,250,0.4,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,9705039378870963980,3582,0.8955,0.00483683135,0.8005,3.05158623
exp01,noise_far_more_correlated,250,0.4,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,9705039378870963980,3610,0.9025,0.00469024919,0.8105,3.0699844
exp01,noise_far_more_correlated,250,0.52,48,observed_anchor,T1,exchangeability of observed curves,4000,4630359143835803358,3932,0.983,0.0020439545,0.90425,3.53593507
exp01,noise_far_more_correlated,250,0.52,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,4630359143835803358,4000,1,0,0.99975,5.81653473
exp01,noise_far_more_correlated,250,0.52,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,4630359143835803358,3541,0.88525,0.00503940566,0.69575,3.02027644
exp01,noise_far_more_correlated,250,0.52,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,4630359143835803358,3606,0.9015,0.0047116279,0.722,3.06800227
exp01,noise_far_more_correlated,250,0.8,48,observed_anchor,T1,exchangeability of observed curves,4000,13997648108308822272,4000,1,0,0.89925,4.63323173
exp01,noise_far_more_correlated,250,0.8,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,13997648108308822272,4000,1,0,1,9.48731983
exp01,noise_far_more_correlated,250,0.8,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,13997648108308822272,3019,0.75475,0.00680261783,0.267,2.77993904
exp01,noise_far_more_correlated,250,0.8,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,13997648108308822272,3606,0.9015,0.0047116279,0.40725,3.07003982
exp01,noise_equi_latent_ar1,30,0.29,48,observed_anchor,T1,exchangeability of observed curves,4000,11273296628644796379,3738,0.9345,0.00391183301,0.9005,3.25021833
exp01,noise_equi_latent_ar1,30,0.29,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,11273296628644796379,3998,0.9995,0.000353464991,0.99875,4.68806105
exp01,noise_equi_latent_ar1,30,0.29,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,11273296628644796379,3606,0.9015,0.0047116279,0.8565,3.11054555
exp01,noise_equi_latent_ar1,30,0.29,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,11273296628644796379,3591,0.89775,0.00479048373,0.8595,3.11338116
exp01,noise_equi_latent_ar1,30,0.4,48,observed_anchor,T1,exchangeability of observed curves,4000,13961497694942224549,3798,0.9495,0.0034622879,0.8865,3.37298522
exp01,noise_equi_latent_ar1,30,0.4,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,13961497694942224549,4000,1,0,0.9995,5.2704755
exp01,noise_equi_latent_ar1,30,0.4,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,13961497694942224549,3532,0.883,0.00508210094,0.79575,3.09139202
exp01,noise_equi_latent_ar1,30,0.4,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,13961497694942224549,3578,0.8945,0.0048572047,0.80875,3.11574754
exp01,noise_equi_latent_ar1,30,0.52,48,observed_anchor,T1,exchangeability of observed curves,4000,11656767802222181770,3921,0.98025,0.00219999645,0.9035,3.58199978
exp01,noise_equi_latent_ar1,30,0.52,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,11656767802222181770,4000,1,0,1,6.10364942
exp01,noise_equi_latent_ar1,30,0.52,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,11656767802222181770,3550,0.8875,0.00499609222,0.7165,3.05962336
exp01,noise_equi_latent_ar1,30,0.52,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,11656767802222181770,3611,0.90275,0.00468488093,0.74275,3.10758082
exp01,noise_equi_latent_ar1,30,0.8,48,observed_anchor,T1,exchangeability of observed curves,4000,8205374871174308280,3999,0.99975,0.000249968748,0.8995,4.77359848
exp01,noise_equi_latent_ar1,30,0.8,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,8205374871174308280,4000,1,0,1,9.98445678
exp01,noise_equi_latent_ar1,30,0.8,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,8205374871174308280,3146,0.7865,0.00647915407,0.29275,2.86415909
exp01,noise_equi_latent_ar1,30,0.8,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,8205374871174308280,3615,0.90375,0.0046633126,0.406,3.10919934
exp01,noise_equi_latent_ar1,100,0.29,48,observed_anchor,T1,exchangeability of observed curves,4000,4596044039077799932,3752,0.938,0.00381300407,0.906,3.20494906
exp01,noise_equi_latent_ar1,100,0.29,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,4596044039077799932,3999,0.99975,0.000249968748,0.99975,4.43604266
exp01,noise_equi_latent_ar1,100,0.29,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,4596044039077799932,3624,0.906,0.00461421716,0.86175,3.06722165
exp01,noise_equi_latent_ar1,100,0.29,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,4596044039077799932,3607,0.90175,0.00470629731,0.86075,3.07352705
exp01,noise_equi_latent_ar1,100,0.4,48,observed_anchor,T1,exchangeability of observed curves,4000,16980698876799094472,3834,0.9585,0.00315348022,0.90125,3.33329383
exp01,noise_equi_latent_ar1,100,0.4,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,16980698876799094472,4000,1,0,0.99925,5.01584772
exp01,noise_equi_latent_ar1,100,0.4,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,16980698876799094472,3596,0.899,0.00476442546,0.7985,3.05501426
exp01,noise_equi_latent_ar1,100,0.4,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,16980698876799094472,3597,0.89925,0.00475918684,0.8115,3.07428853
exp01,noise_equi_latent_ar1,100,0.52,48,observed_anchor,T1,exchangeability of observed curves,4000,14614939462918784177,3929,0.98225,0.00208775822,0.901,3.5418508
exp01,noise_equi_latent_ar1,100,0.52,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,14614939462918784177,4000,1,0,1,5.81603128
exp01,noise_equi_latent_ar1,100,0.52,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,14614939462918784177,3511,0.87775,0.00517940483,0.706,3.02532945
exp01,noise_equi_latent_ar1,100,0.52,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,14614939462918784177,3581,0.89525,0.00484193756,0.73225,3.07470053
exp01,noise_equi_latent_ar1,100,0.8,48,observed_anchor,T1,exchangeability of observed curves,4000,8068390028607659732,4000,1,0,0.89725,4.68827443
exp01,noise_equi_latent_ar1,100,0.8,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,8068390028607659732,4000,1,0,1,9.52440937
exp01,noise_equi_latent_ar1,100,0.8,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,8068390028607659732,3108,0.777,0.00658162214,0.253,2.81296466
exp01,noise_equi_latent_ar1,100,0.8,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,8068390028607659732,3598,0.8995,0.00475393916,0.37275,3.07182594
exp01,noise_equi_latent_ar1,250,0.29,48,observed_anchor,T1,exchangeability of observed curves,4000,3799568244400871534,3746,0.9365,0.00385576678,0.90625,3.19596402
exp01,noise_equi_latent_ar1,250,0.29,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,3799568244400871534,3994,0.9985,0.000611912984,0.99825,4.43114144
exp01,noise_equi_latent_ar1,250,0.29,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,3799568244400871534,3615,0.90375,0.0046633126,0.85825,3.05862272
exp01,noise_equi_latent_ar1,250,0.29,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,3799568244400871534,3606,0.9015,0.0047116279,0.8595,3.06440685
exp01,noise_equi_latent_ar1,250,0.4,48,observed_anchor,T1,exchangeability of observed curves,4000,5542281713884070066,3835,0.95875,0.00314437742,0.9035,3.32343363
exp01,noise_equi_latent_ar1,250,0.4,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,5542281713884070066,4000,1,0,1,5.01021597
exp01,noise_equi_latent_ar1,250,0.4,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,5542281713884070066,3566,0.8915,0.00491751335,0.78925,3.04597724
exp01,noise_equi_latent_ar1,250,0.4,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,5542281713884070066,3577,0.89425,0.00486227667,0.803,3.06471632
exp01,noise_equi_latent_ar1,250,0.52,48,observed_anchor,T1,exchangeability of observed curves,4000,40280807935927584,3934,0.9835,0.00201418408,0.896,3.52767479
exp01,noise_equi_latent_ar1,250,0.52,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,40280807935927584,4000,1,0,1,5.8104791
